platform,comment_id,question_title,answer_summary,clean_text,business_mode,feedback_modes,comment_target,sentiment,confidence,quality_score,context_dependency_score,business_value_score,feedback_entropy_score,likes,high_value_reason,is_high_value_feedback,needs_llm_analysis,llm_priority_score,llm_route_reason,annotation_source,demo_case_id
zhihu,comment_2028,评论案例 2028：其他高价值回应,该评论样本在公开演示版中被整理为针对“游戏本体”的回应，上下文依赖程度为较低。,该评论被改写为公开展示摘要：围绕其他高价值主题，对游戏本体表达了中性态度，整体信息密度为较低，未进入 LLM 候选池。,,,game,neutral,0.58,0,2,0,1,0,该评论主要作为游戏本体相关的社区回应样本被保留，业务价值较低，上下文依赖较低。,False,False,0,,rule,comment_2028
zhihu,comment_2029,评论案例 2029：其他高价值回应,该评论样本在公开演示版中被整理为针对“游戏本体”的回应，上下文依赖程度为较低。,该评论被改写为公开展示摘要：围绕其他高价值主题，对游戏本体表达了中性态度，整体信息密度为较低，未进入 LLM 候选池。,,,game,neutral,0.58,0,2,0,1,0,该评论主要作为游戏本体相关的社区回应样本被保留，业务价值较低，上下文依赖较低。,False,False,0,,rule,comment_2029
zhihu,comment_2030,评论案例 2030：其他高价值回应,该评论样本在公开演示版中被整理为针对“游戏本体”的回应，上下文依赖程度为较低。,该评论被改写为公开展示摘要：围绕其他高价值主题，对游戏本体表达了中性态度，整体信息密度为较低，未进入 LLM 候选池。,,,game,neutral,0.58,1,0,0,1,0,该评论主要作为游戏本体相关的社区回应样本被保留，业务价值较低，上下文依赖较低。,False,False,0,,rule,comment_2030
zhihu,comment_2031,评论案例 2031：其他高价值回应,该评论样本在公开演示版中被整理为针对“游戏本体”的回应，上下文依赖程度为较低。,该评论被改写为公开展示摘要：围绕其他高价值主题，对游戏本体表达了中性态度，整体信息密度为较低，未进入 LLM 候选池。,,,game,neutral,0.58,0,2,0,1,0,该评论主要作为游戏本体相关的社区回应样本被保留，业务价值较低，上下文依赖较低。,False,False,0,,rule,comment_2031
zhihu,comment_2032,评论案例 2032：其他高价值回应,该评论样本在公开演示版中被整理为针对“游戏本体”的回应，上下文依赖程度为较低。,该评论被改写为公开展示摘要：围绕其他高价值主题，对游戏本体表达了中性态度，整体信息密度为较低，未进入 LLM 候选池。,,,game,neutral,0.58,0,2,0,1,0,该评论主要作为游戏本体相关的社区回应样本被保留，业务价值较低，上下文依赖较低。,False,False,0,,rule,comment_2032
zhihu,comment_2033,评论案例 2033：其他高价值回应,该评论样本在公开演示版中被整理为针对“游戏本体”的回应，上下文依赖程度为较低。,该评论被改写为公开展示摘要：围绕其他高价值主题，对游戏本体表达了中性态度，整体信息密度为较低，未进入 LLM 候选池。,,,game,neutral,0.58,1,1,0,1,0,该评论主要作为游戏本体相关的社区回应样本被保留，业务价值较低，上下文依赖较低。,False,False,0,,rule,comment_2033
zhihu,comment_2034,评论案例 2034：其他高价值回应,该评论样本在公开演示版中被整理为针对“游戏本体”的回应，上下文依赖程度为较低。,该评论被改写为公开展示摘要：围绕其他高价值主题，对游戏本体表达了中性态度，整体信息密度为较低，未进入 LLM 候选池。,,,game,neutral,0.58,0,2,0,1,0,该评论主要作为游戏本体相关的社区回应样本被保留，业务价值较低，上下文依赖较低。,False,False,0,,rule,comment_2034
zhihu,comment_2035,评论案例 2035：其他高价值回应,该评论样本在公开演示版中被整理为针对“游戏本体”的回应，上下文依赖程度为较低。,该评论被改写为公开展示摘要：围绕其他高价值主题，对游戏本体表达了中性态度，整体信息密度为较低，未进入 LLM 候选池。,,,game,neutral,0.58,0,2,0,1,0,该评论主要作为游戏本体相关的社区回应样本被保留，业务价值较低，上下文依赖较低。,False,False,0,,rule,comment_2035
zhihu,comment_2036,评论案例 2036：剧情内容回应,该评论样本在公开演示版中被整理为针对“游戏本体”的回应，上下文依赖程度为较低。,该评论被改写为公开展示摘要：围绕剧情内容主题，对游戏本体表达了负向态度，整体信息密度为较低，已进入 LLM 候选池。,plot_discussion,competition,game,negative,0.9,2,0,0,2,0,该评论主要作为游戏本体相关的社区回应样本被保留，业务价值较低，上下文依赖较低。,True,True,5,high_value_pre_llm|competition_mode,llm,comment_2036
zhihu,comment_2037,评论案例 2037：其他高价值回应,该评论样本在公开演示版中被整理为针对“游戏本体”的回应，上下文依赖程度为较低。,该评论被改写为公开展示摘要：围绕其他高价值主题，对游戏本体表达了中性态度，整体信息密度为较低，未进入 LLM 候选池。,,,game,neutral,0.58,0,2,0,1,0,该评论主要作为游戏本体相关的社区回应样本被保留，业务价值较低，上下文依赖较低。,False,False,0,,rule,comment_2037
zhihu,comment_2038,评论案例 2038：其他高价值回应,该评论样本在公开演示版中被整理为针对“游戏本体”的回应，上下文依赖程度为较低。,该评论被改写为公开展示摘要：围绕其他高价值主题，对游戏本体表达了负向态度，整体信息密度为较低，未进入 LLM 候选池。,,,game,negative,0.76,0,0,0,1,0,该评论主要作为游戏本体相关的社区回应样本被保留，业务价值较低，上下文依赖较低。,False,False,0,,rule,comment_2038
zhihu,comment_2039,评论案例 2039：其他高价值回应,该评论样本在公开演示版中被整理为针对“游戏本体”的回应，上下文依赖程度为较低。,该评论被改写为公开展示摘要：围绕其他高价值主题，对游戏本体表达了中性态度，整体信息密度为较低，未进入 LLM 候选池。,,,game,neutral,0.58,1,1,0,1,0,该评论主要作为游戏本体相关的社区回应样本被保留，业务价值较低，上下文依赖较低。,False,False,0,,rule,comment_2039
zhihu,comment_2040,评论案例 2040：其他高价值回应,该评论样本在公开演示版中被整理为针对“游戏本体”的回应，上下文依赖程度为较低。,该评论被改写为公开展示摘要：围绕其他高价值主题，对游戏本体表达了中性态度，整体信息密度为较低，未进入 LLM 候选池。,,,game,neutral,0.58,2,0,0,2,0,该评论主要作为游戏本体相关的社区回应样本被保留，业务价值较低，上下文依赖较低。,False,False,0,,rule,comment_2040
zhihu,comment_2041,评论案例 2041：其他高价值回应,该评论样本在公开演示版中被整理为针对“游戏本体”的回应，上下文依赖程度为较低。,该评论被改写为公开展示摘要：围绕其他高价值主题，对游戏本体表达了中性态度，整体信息密度为较低，未进入 LLM 候选池。,,,game,neutral,0.58,1,0,0,1,0,该评论主要作为游戏本体相关的社区回应样本被保留，业务价值较低，上下文依赖较低。,False,False,0,,rule,comment_2041
zhihu,comment_2042,评论案例 2042：其他高价值回应,该评论样本在公开演示版中被整理为针对“游戏本体”的回应，上下文依赖程度为较低。,该评论被改写为公开展示摘要：围绕其他高价值主题，对游戏本体表达了中性态度，整体信息密度为较低，未进入 LLM 候选池。,,,game,neutral,0.58,0,2,0,1,0,该评论主要作为游戏本体相关的社区回应样本被保留，业务价值较低，上下文依赖较低。,False,False,0,,rule,comment_2042
zhihu,comment_2043,评论案例 2043：其他高价值回应,该评论样本在公开演示版中被整理为针对“游戏本体”的回应，上下文依赖程度为较低。,该评论被改写为公开展示摘要：围绕其他高价值主题，对游戏本体表达了中性态度，整体信息密度为较低，未进入 LLM 候选池。,,,game,neutral,0.58,0,2,0,1,0,该评论主要作为游戏本体相关的社区回应样本被保留，业务价值较低，上下文依赖较低。,False,False,0,,rule,comment_2043
zhihu,comment_2044,评论案例 2044：其他高价值回应,该评论样本在公开演示版中被整理为针对“游戏本体”的回应，上下文依赖程度为较低。,该评论被改写为公开展示摘要：围绕其他高价值主题，对游戏本体表达了中性态度，整体信息密度为较低，未进入 LLM 候选池。,,,game,neutral,0.58,1,0,0,1,0,该评论主要作为游戏本体相关的社区回应样本被保留，业务价值较低，上下文依赖较低。,False,False,0,,rule,comment_2044
zhihu,comment_2045,评论案例 2045：其他高价值回应,该评论样本在公开演示版中被整理为针对“游戏本体”的回应，上下文依赖程度为较低。,该评论被改写为公开展示摘要：围绕其他高价值主题，对游戏本体表达了中性态度，整体信息密度为较低，未进入 LLM 候选池。,,,game,neutral,0.58,0,2,0,1,0,该评论主要作为游戏本体相关的社区回应样本被保留，业务价值较低，上下文依赖较低。,False,False,0,,rule,comment_2045
zhihu,comment_2046,评论案例 2046：其他高价值回应,该评论样本在公开演示版中被整理为针对“游戏本体”的回应，上下文依赖程度为较低。,该评论被改写为公开展示摘要：围绕其他高价值主题，对游戏本体表达了中性态度，整体信息密度为较低，未进入 LLM 候选池。,,,game,neutral,0.58,1,1,0,1,0,该评论主要作为游戏本体相关的社区回应样本被保留，业务价值较低，上下文依赖较低。,False,False,0,,rule,comment_2046
zhihu,comment_2047,评论案例 2047：产品体验回应,该评论样本在公开演示版中被整理为针对“游戏本体”的回应，上下文依赖程度为较低。,该评论被改写为公开展示摘要：围绕产品体验主题，对游戏本体表达了负向态度，整体信息密度为较低，未进入 LLM 候选池。,product_experience,product_experience,game,negative,0.76,1,0,2,1,0,该评论主要作为游戏本体相关的社区回应样本被保留，业务价值较低，上下文依赖较低。,False,False,0,,rule,comment_2047
